title,synopsis,genres
Lovely★Complex,"['unusual', 'koizumi', 'ootani', 'atsushi', 'striving', 'partner', 'koizumi', 'taller', 'average', 'ootani', 'shorter', 'average', 'plights', 'crushes', 'leaving', 'koizumi', 'ootani', 'comically', 'flustered', 'heartbroken', 'matters', 'labeled', 'homeroom', 'teacher', 'personalities', 'difference', 'heights', 'classmates', 'arguments', 'sketches', 'lovely', 'complex', 'follows', 'koizumi', 'ootani', 'encourage', 'finding', 'become', 'friends', 'ridiculous', 'antics', 'unexpected', 'similarity', 'fashion', 'tastes', 'possess', 'chemistry', 'unknown', 'between', 'mismatched', 'written', 'rewrite']","['Comedy', 'Romance', 'Shoujo']"
Chobits,"['computers', 'humans', 'remain', 'hideki', 'motosuwa', 'country', 'studying', 'college', 'coming', 'background', 'barely', 'afford', 'expenses', 'newest', 'persocoms', 'personal', 'computers', 'exactly', 'beings', 'evening', 'walking', 'abandoned', 'persocom', 'taking', 'managing', 'activate', 'defective', 'eventually', 'becomes', 'unlike', 'persocoms', 'however', 'cannot', 'download', 'information', 'hideki', 'decides', 'fashioned', 'studying', 'college', 'entrance', 'friends', 'hideki', 'unravel', 'chobit', 'legend', 'special', 'emotions', 'thoughts', 'toward', 'flourish', 'between', 'persocom', 'written', 'rewrite']","['Sci-Fi', 'Comedy', 'Drama', 'Romance', 'Ecchi', 'Seinen']"
Kiss x Sis (TV),"['suminoe', 'mother', 'passed', 'father', 'promptly', 'remarried', 'introducing', 'sisters', 'fateful', 'encounter', 'incestuous', 'younger', 'brother', 'overcame', 'beginning', 'lifelong', 'middle', 'career', 'studies', 'fervently', 'attend', 'however', 'resolve', 'conflicting', 'feelings', 'siblings', 'either', 'reject', 'succumb', 'sisters', 'intimate', 'advances', 'fortunately', 'perhaps', 'unfortunately', 'sisters', 'lusting', 'telling', 'allure', 'temptation', 'better', 'written', 'rewrite']","['Harem', 'Comedy', 'Romance', 'Ecchi', 'School', 'Seinen']"
Kuroshitsuji II,"['kuroshitsuji', 'trancy', 'trancy', 'earldom', 'though', 'privileged', 'always', 'tempered', 'kidnapped', 'forced', 'slavery', 'eventually', 'rescued', 'returned', 'beloved', 'father', 'however', 'certain', 'individuals', 'legitimacy', 'rightfully', 'because', 'things', 'trancy', 'household', 'appear', 'starting', 'butler', 'abilities', 'claude', 'faustus', 'exactly', 'mysterious', 'claude', 'connection', 'deceit', 'running', 'rampant', 'mansion', 'between', 'claude', 'tested', 'itself', 'arrives', 'doorstep', 'written', 'rewrite']","['Action', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']"
Boku wa Tomodachi ga Sukunai Next,"['neighbor', 'founded', 'purpose', 'making', 'friends', 'misfortunate', 'friends', 'regrettable', 'although', 'yozora', 'mikazuki', 'certain', 'incident', 'summer', 'neighbor', 'strange', 'members', 'student', 'council', 'appearance', 'causing', 'kodaka', 'hasegawa', 'busier', 'amusement', 'playing', 'celebrating', 'birthdays', 'challenging', 'festival', 'symbol', 'normal', 'people', 'relations', 'amongst', 'members', 'slowly', 'begins', 'change', 'unfortunate', 'coming', 'source']","['Harem', 'Slice of Life', 'Comedy', 'Romance', 'School']"
Date A Live II,"['spirits', 'otherworldly', 'entities', 'immense', 'capable', 'creating', 'spatial', 'quakes', 'whenever', 'appear', 'dealing', 'through', 'killing', 'making', 'sealing', 'powers', 'having', 'sealed', 'spirits', 'shidou', 'itsuka', 'continues', 'mission', 'ratatoskr', 'locating', 'spirits', 'dating', 'ensure', 'safety', 'further', 'destruction', 'however', 'around', 'problems', 'limited', 'spirits', 'imposing', 'threat', 'noticed', 'activities', 'written', 'rewrite']","['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']"
Tsurezure Children,"['unique', 'fascinating', 'flourish', 'children', 'mature', 'adults', 'unable', 'confess', 'knowing', 'actually', 'various', 'obstacles', 'learning', 'romantic', 'attraction', 'underneath', 'something', 'beautiful', 'behold', 'leading', 'experiences', 'tsurezure', 'children', 'depicts', 'various', 'scenarios', 'coming', 'fruition', 'struggles', 'entails', 'written', 'rewrite']","['Comedy', 'Romance', 'School', 'Shounen']"
Little Witch Academia (TV),"['believing', 'atsuko', 'kagari', 'renowned', 'chariot', 'during', 'performance', 'aspired', 'chariot', 'people', 'magical', 'background', 'enrolling', 'magical', 'academy', 'however', 'excited', 'finally', 'anything', 'smooth', 'perilous', 'journey', 'befriends', 'yansson', 'sarcastic', 'manbavaran', 'utmost', 'delight', 'discovers', 'chariot', 'unfortunately', 'challenging', 'believe', 'absolutely', 'refuses', 'inferior', 'especially', 'proclaimed', 'beautiful', 'gifted', 'cavendish', 'relies', 'determination', 'compensate', 'reckless', 'behavior', 'ineptitude', 'wizardry', 'decline', 'little', 'academia', 'follows', 'magical', 'escapades', 'friends', 'meaning', 'written', 'rewrite']","['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']"
Fruits Basket,"['accident', 'mother', 'grandfather', 'renovated', 'unable', 'continue', 'living', 'claiming', 'someone', 'fearing', 'criticism', 'family', 'wanting', 'burden', 'friends', 'resorts', 'secretly', 'living', 'buried', 'underneath', 'landslide', 'prince', 'cousin', 'shigure', 'famous', 'author', 'stumble', 'across', 'situation', 'invite', 'grandfather', 'renovations', 'complete', 'arriving', 'discovers', 'secret', 'hugged', 'someone', 'opposite', 'gender', 'temporarily', 'transform', 'animals', 'zodiac', 'however', 'strange', 'phenomenon', 'laughing', 'matter', 'rather', 'terrible', 'history', 'continues', 'journey', 'meeting', 'members', 'zodiac', 'family', 'kindhearted', 'resilient', 'nature', 'enough', 'prepare', 'behind', 'household', 'written', 'rewrite']","['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Romance', 'Shoujo']"
Saenai Heroine no Sodatekata,"['tomoya', 'obsessed', 'collecting', 'novels', 'attaching', 'himself', 'various', 'series', 'captivating', 'stories', 'characters', 'chance', 'providing', 'experience', 'others', 'creating', 'unfortunately', 'tomoya', 'cannot', 'himself', 'successfully', 'recruits', 'childhood', 'friend', 'spencer', 'sawamura', 'illustrate', 'literary', 'elitist', 'kasumigaoka', 'script', 'visual', 'directs', 'tomoya', 'inspiration', 'project', 'luckily', 'beautiful', 'docile', 'megumi', 'models', 'character', 'knowledge', 'tomoya', 'creates', 'doujin', 'circle', 'hearts', 'realize', 'invoke', 'emotions', 'creators', 'experience', 'feelings', 'written', 'rewrite']","['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']"
Sora no Otoshimono,"['tomoki', 'sakurai', 'always', 'childhood', 'friend', 'sohara', 'mitsuki', 'worries', 'decides', 'eishirou', 'sugata', 'eccentric', 'maniac', 'concludes', 'tomoki', 'undoubtedly', 'connected', 'floating', 'anomaly', 'scientists', 'failed', 'understand', 'recruiting', 'discovery', 'members', 'eishirou', 'schedules', 'observe', 'tomoki', 'peaceful', 'changed', 'forever', 'strange', 'begins', 'master', 'otoshimono', 'follows', 'activities', 'discovery', 'angeloids', 'arrived', 'written', 'rewrite']","['Sci-Fi', 'Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Shounen']"
Inu x Boku SS,"['ririchiyo', 'shirakiin', 'sheltered', 'daughter', 'renowned', 'family', 'petite', 'wealthy', 'status', 'ririchiyo', 'protected', 'dependent', 'entire', 'decided', 'change', 'however', 'problem', 'tongue', 'control', 'terrible', 'communication', 'skills', 'childhood', 'friend', 'ririchiyo', 'residence', 'maison', 'ayakashi', 'secluded', 'security', 'apartment', 'complex', 'unsociable', 'discovers', 'bizarre', 'individuals', 'furthermore', 'quirky', 'personalities', 'strangest', 'things', 'inhabitant', 'maison', 'ayakashi', 'including', 'ririchiyo', 'actually', 'youkai', 'ririchiyo', 'troubles', 'requirement', 'staying', 'accompanied', 'secret', 'service', 'ririchiyo', 'partner', 'soushi', 'miketsukami', 'handsome', 'ridiculously', 'clingy', 'creepily', 'submissive', 'soushi', 'neighbors', 'beginning', 'ririchiyo', 'definitely', 'difficult', 'written', 'rewrite']","['Comedy', 'Supernatural', 'Romance', 'Shounen']"
Gamers!,"['typical', 'living', 'average', 'student', 'however', 'unexpected', 'meeting', 'cutest', 'disappear', 'without', 'tendou', 'exemplary', 'student', 'proclaimed', 'discovers', 'newfound', 'knowledge', 'incites', 'passionate', 'desire', 'within', 'recruit', 'visiting', 'forcefully', 'gaming', 'wildly', 'different', 'dearly', 'tendou', 'interest', 'begins', 'shaking', 'uneventful', 'filling', 'spontaneity', 'awkwardness', 'little', 'mayhem', 'result', 'becomes', 'comical', 'battle', 'sanity', 'unexpected', 'changes', 'written', 'rewrite']","['Comedy', 'Romance', 'School']"
Seitokai Yakuindomo,"['formerly', 'private', 'academy', 'takatoshi', 'called', 'untidy', 'uniform', 'student', 'council', 'president', 'amakusa', 'apology', 'delaying', 'takatoshi', 'stating', 'accommodate', 'arrival', 'offers', 'position', 'president', 'student', 'council', 'though', 'unwilling', 'takatoshi', 'himself', 'appointed', 'newest', 'member', 'student', 'council', 'having', 'inside', 'building', 'takatoshi', 'realizes', 'student', 'council', 'members', 'little', 'strange', 'president', 'studious', 'serious', 'appearance', 'actually', 'pervert', 'fascinated', 'erotic', 'constantly', 'making', 'secretary', 'shichijou', 'typical', 'sheltered', 'risque', 'president', 'finally', 'treasurer', 'hagimura', 'fairly', 'normal', 'elementary', 'student', 'extremely', 'conscious', 'surrounded', 'colorful', 'characters', 'president', 'through', 'nonstop', 'assault', 'sexual', 'insanity', 'written', 'rewrite']","['Comedy', 'School', 'Shounen', 'Slice of Life']"
Kamisama Hajimemashita,"['schooler', 'nanami', 'momozono', 'problems', 'beginning', 'absentee', 'father', 'extreme', 'everything', 'downtrodden', 'homeless', 'harassed', 'helping', 'explains', 'situation', 'surprise', 'offers', 'gratitude', 'discovers', 'rundown', 'shrine', 'however', 'caught', 'shrine', 'spirits', 'familiar', 'mistake', 'nanami', 'rescued', 'shrine', 'mikage', 'realizing', 'mikage', 'replacement', 'leaves', 'abruptly', 'refusing', 'rather', 'homeless', 'nanami', 'immerses', 'herself', 'divine', 'duties', 'things', 'running', 'smoothly', 'certain', 'headed', 'fumbling', 'attempt', 'trouble', 'sealing', 'contract', 'traverse', 'godhood', 'together', 'familiar', 'threats', 'youkai', 'devour', 'nanami', 'unexpected', 'feelings', 'familiar', 'written', 'rewrite']","['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']"
Ichiban Ushiro no Daimaou,"['dreaming', 'changing', 'transfers', 'constant', 'academy', 'befriends', 'virtuous', 'member', 'hattori', 'academy', 'better', 'together', 'however', 'situation', 'suddenly', 'arrival', 'prophesied', 'become', 'destiny', 'spreads', 'begins', 'falters', 'determined', 'predicted', 'future', 'control', 'though', 'everything', 'reinforce', 'destined', 'moreover', 'surrounded', 'beautiful', 'ranging', 'bringing', 'justice', 'simply', 'showering', 'awakened', 'powers', 'constantly', 'growing', 'misfortune', 'written', 'rewrite']","['Action', 'Harem', 'Comedy', 'Magic', 'Ecchi', 'Fantasy', 'School']"
Nekomonogatari: Kuro,"['surviving', 'attack', 'koyomi', 'araragi', 'notices', 'friend', 'savior', 'tsubasa', 'hanekawa', 'acting', 'strange', 'happens', 'bookstore', 'bandage', 'something', 'definitely', 'araragi', 'hanekawa', 'assures', 'something', 'received', 'should', 'concern', 'himself', 'killed', 'creature', 'trouble', 'begins', 'araragi', 'friend', 'oshino', 'recounts', 'events', 'informed', 'buried', 'actually', 'apparition', 'perfect', 'hanekawa', 'current', 'tasked', 'finding', 'friend', 'confirm', 'safety', 'discovers', 'attacked', 'parents', 'possessed', 'sawari', 'araragi', 'hanekawa', 'helped', 'written', 'rewrite']","['Comedy', 'Supernatural', 'Romance', 'Ecchi']"
Rurouni Kenshin: Meiji Kenkaku Romantan,"['bakumatsu', 'legendary', 'assassin', 'hitokiri', 'battousai', 'feared', 'merciless', 'killer', 'unmatched', 'throughout', 'country', 'mysteriously', 'disappeared', 'japanese', 'revolution', 'peaceful', 'mention', 'battousai', 'strikes', 'terror', 'hearts', 'veterans', 'unbeknownst', 'battousai', 'abandoned', 'bloodstained', 'lifestyle', 'effort', 'repent', 'living', 'kenshin', 'himura', 'wandering', 'swordsman', 'cheerful', 'attitude', 'strong', 'vowing', 'kenshin', 'dedicates', 'himself', 'protecting', 'stumbles', 'across', 'kamiya', 'threatened', 'impostor', 'claiming', 'battousai', 'receiving', 'kenshin', 'allows', 'former', 'assassin', 'temporarily', 'ceases', 'travels', 'rurouni', 'kenshin', 'kenkaku', 'romantan', 'kenshin', 'strives', 'saving', 'however', 'enemies', 'present', 'emerge', 'reformed', 'killer', 'uphold', 'ideals', 'written', 'rewrite']","['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai', 'Shounen']"
Drifters,"['battle', 'sekigahara', 'toyohisa', 'shimazu', 'rearguard', 'retreating', 'troops', 'critically', 'wounded', 'suddenly', 'himself', 'modern', 'gleaming', 'hallway', 'murasaki', 'hundreds', 'toyohisa', 'pulled', 'nearest', 'completely', 'unlike', 'strange', 'populated', 'manner', 'fantastical', 'creatures', 'warriors', 'different', 'toyohisa', 'thought', 'quickly', 'befriending', 'infamous', 'warlord', 'nobunaga', 'ancient', 'archer', 'yoichi', 'suketaka', 'toyohisa', 'learns', 'political', 'unrest', 'tearing', 'through', 'continent', 'furthermore', 'summoned', 'drifters', 'against', 'people', 'responsible', 'creation', 'empire', 'trying', 'annihilate', 'drifters', 'powerful', 'empire', 'persecution', 'demihumans', 'toyohisa', 'unconventional', 'heroes', 'battle', 'empire', 'subjects', 'protecting', 'themselves', 'challenging', 'written', 'rewrite']","['Action', 'Adventure', 'Comedy', 'Historical', 'Samurai', 'Fantasy', 'Seinen']"
Saiki Kusuo no Ψ-nan,"['average', 'person', 'psychic', 'abilities', 'blessing', 'however', 'couldn', 'further', 'gifted', 'assortment', 'abilities', 'ranging', 'telepathy', 'vision', 'called', 'blessing', 'nothing', 'inconveniences', 'powers', 'constantly', 'ordinary', 'hassle', 'ignorance', 'unfortunately', 'psychic', 'though', 'spotlight', 'keeping', 'powers', 'secret', 'classmates', 'inadvertently', 'attracting', 'attention', 'characters', 'headed', 'nendou', 'delusional', 'kaidou', 'forced', 'craziness', 'people', 'around', 'ordinary', 'striving', 'difficult', 'achieve', 'expected', 'written', 'rewrite']","['Comedy', 'School', 'Shounen', 'Slice of Life', 'Supernatural']"
Mayo Chiki!,"['mother', 'sister', 'professional', 'wrestling', 'kinjirou', 'sakamachi', 'developed', 'resilient', 'punches', 'aggressive', 'deadly', 'vehicle', 'survive', 'various', 'grappling', 'positions', 'however', 'developed', 'gynophobia', 'abnormal', 'bleeds', 'uncontrollably', 'sweats', 'excessively', 'faints', 'abruptly', 'changes', 'because', 'meeting', 'restroom', 'trying', 'escape', 'discovers', 'popular', 'student', 'subaru', 'butler', 'headmaster', 'daughter', 'kanade', 'suzutsuki', 'actually', 'female', 'surprised', 'subaru', 'violently', 'assaults', 'kinjirou', 'dealing', 'significant', 'damage', 'knocking', 'unconscious', 'kanade', 'exchange', 'silence', 'promises', 'phobia', 'written', 'rewrite']","['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']"
Mekakucity Actors,"['summer', 'august', 'shintarou', 'kisaragi', 'forced', 'arguing', 'computer', 'shintarou', 'kisaragi', 'accidentally', 'spills', 'keyboard', 'though', 'replacement', 'online', 'stores', 'closed', 'festival', 'leaving', 'choice', 'department', 'venturing', 'outside', 'shintarou', 'extremely', 'anxious', 'thought', 'living', 'without', 'computer', 'finally', 'caught', 'terrifying', 'hostage', 'situation', 'luckily', 'teenagers', 'mysterious', 'powers', 'themselves', 'mekakushi', 'assist', 'shintarou', 'resolving', 'situation', 'result', 'forced', 'abilities', 'pieces', 'puzzle', 'connecting', 'another', 'member', 'unveiled', 'secret', 'together', 'slowly', 'brought', 'written', 'rewrite']","['Sci-Fi', 'Comedy', 'Super Power', 'Supernatural', 'Romance']"
Nana,"['komatsu', 'helpless', 'easily', 'becomes', 'dependent', 'clingy', 'around', 'though', 'nurses', 'ambitious', 'dreams', 'removing', 'herself', 'provincial', 'finding', 'calling', 'traveling', 'humble', 'reason', 'chasing', 'current', 'boyfriend', 'shouji', 'enigmatic', 'vocalist', 'similarly', 'background', 'nurtures', 'desire', 'become', 'professional', 'singer', 'putting', 'career', 'fairly', 'popular', 'passionate', 'former', 'members', 'firmly', 'behind', 'boards', 'komatsu', 'through', 'fateful', 'encounter', 'journey', 'toward', 'metropolis', 'brought', 'together', 'sparking', 'events', 'eventually', 'result', 'sharing', 'apartment', 'friendship', 'deepens', 'attempt', 'support', 'through', 'deeply', 'intertwined', 'filled', 'challenges', 'heartbreaks', 'ultimately', 'seemingly', 'unbreakable', 'written', 'rewrite']","['Music', 'Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shoujo']"
Zero no Tsukaima: Princesses no Rondo,"['following', 'sacrifice', 'against', 'albion', 'hiraga', 'knighted', 'treated', 'aristocrat', 'something', 'proves', 'difficult', 'louise', 'françoise', 'vallière', 'relationship', 'longer', 'defined', 'mighty', 'clueless', 'familiar', 'wonders', 'exactly', 'venturing', 'castle', 'louise', 'ambushed', 'powerful', 'sheffield', 'battling', 'nearly', 'defeat', 'appearance', 'mystical', 'unknown', 'nature', 'battle', 'louise', 'begins', 'believe', 'possibility', 'another', 'moreover', 'realizes', 'magical', 'fading', 'begins', 'search', 'revived', 'relationship', 'between', 'former', 'master', 'servant', 'challenge', 'restore', 'redefine', 'together', 'written', 'rewrite']","['Action', 'Adventure', 'Harem', 'Comedy', 'Magic', 'Romance', 'Ecchi', 'Fantasy', 'School']"
