title,synopsis,genres
K: Missing Kings,"['disappearance', 'silver', 'yatogami', 'diligent', 'search', 'investigation', 'members', 'disbanded', 'kamamoto', 'kushina', 'pursued', 'desire', 'powers', 'members', 'scepter', 'called', 'alongside', 'rescue', 'mascot', 'female', 'member', 'ruined', 'clutches', 'hopefully', 'powers', 'amidst', 'crisis', 'forced', 'struggle', 'threatens', 'overtake', 'domain', 'second', 'project', 'series', 'missing', 'continues', 'caught', 'psychic', 'between', 'showcases', 'character', 'struggles', 'losses', 'respective', 'written', 'rewrite']","['Action', 'Super Power', 'Supernatural']"
Canaan,"['oosawa', 'japanese', 'photographer', 'currently', 'working', 'shanghai', 'partner', 'searches', 'potential', 'newsworthy', 'stories', 'throughout', 'strange', 'events', 'festival', 'immediately', 'investigate', 'quickly', 'immersed', 'battle', 'between', 'unknown', 'masked', 'strange', 'haired', 'caught', 'crossfire', 'friend', 'canaan', 'appears', 'escape', 'sinister', 'deadly', 'develops', 'canaan', 'learns', 'confront', 'chance', 'stopping', 'perpetrator', 'saving', 'friends', 'written', 'rewrite']","['Action', 'Sci-Fi', 'Super Power', 'Supernatural', 'Seinen']"
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"['mysterious', 'attack', 'kuchiki', 'memories', 'seireitei', 'ichigo', 'kurosaki', 'substitute', 'reaper', 'briefly', 'forgets', 'reminded', 'underpod', 'confused', 'kisuke', 'urahara', 'pathway', 'seireitei', 'ichigo', 'shocked', 'allies', 'seireitei', 'shinigami', 'society', 'forgotten', 'filled', 'follows', 'ichigo', 'against', 'former', 'comrades', 'searching', 'missing', 'discovering', 'assailants', 'before', 'strike', 'written', 'rewrite']","['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']"
Tiger & Bunny,"['special', 'abilities', 'called', 'powers', 'unique', 'organized', 'appear', 'regularly', 'evildoers', 'limelight', 'sponsors', 'points', 'becoming', 'heroes', 'kotetsu', 'kaburagi', 'veteran', 'performance', 'dwindling', 'partially', 'inability', 'cooperate', 'heroes', 'disappointing', 'season', 'heroes', 'outperformed', 'paired', 'identifies', 'himself', 'barnaby', 'brooks', 'barnaby', 'nicknamed', 'frivolous', 'partner', 'quickly', 'different', 'though', 'together', 'careers', 'looming', 'threats', 'within', 'written', 'rewrite']","['Action', 'Mystery', 'Comedy', 'Super Power']"
Bungou Stray Dogs 3rd Season,"['following', 'conclusion', 'organizational', 'government', 'bureaucrat', 'sakaguchi', 'recalls', 'transpired', 'former', 'recruit', 'tasked', 'investigating', 'rumors', 'related', 'mysterious', 'explosion', 'decimated', 'connection', 'alleged', 'reappearance', 'former', 'circumstances', 'control', 'partnered', 'chuuya', 'nakahara', 'gifted', 'impulsive', 'leader', 'uncover', 'behind', 'arahabaki', 'solution', 'meanwhile', 'present', 'business', 'detective', 'agency', 'peaceful', 'however', 'enemies', 'gather', 'strength', 'prepare', 'another', 'written', 'rewrite']","['Action', 'Mystery', 'Seinen', 'Super Power', 'Supernatural']"
Big Order (TV),"['appeared', 'hoshimiya', 'although', 'remains', 'consequences', 'catastrophic', 'called', 'destruction', 'started', 'everything', 'collapsed', 'countless', 'people', 'student', 'concern', 'sister', 'remember', 'wished', 'remembers', 'caused', 'destruction', 'thousands', 'people', 'received', 'abilities', 'desire', 'people', 'called', 'orders', 'believed', 'general', 'public', 'however', 'orders', 'vengeance', 'killed', 'survive', 'numerous', 'assassination', 'attempts', 'biggest', 'intentions', 'wishing', 'something', 'caused', 'desolation', 'written', 'rewrite']","['Action', 'Shounen', 'Super Power']"
Gungrave,"['brandon', 'macdowel', 'friends', 'called', 'brothers', 'receive', 'abrupt', 'violent', 'reminder', 'fateful', 'appallingly', 'merciless', 'around', 'before', 'simple', 'easygoing', 'consisting', 'largely', 'brawls', 'seducing', 'committing', 'living', 'failed', 'realize', 'happiness', 'fleeting', 'change', 'inevitable', 'millennion', 'largest', 'infamous', 'syndicate', 'accepts', 'brandon', 'starts', 'bottom', 'ambitions', 'ascend', 'replace', 'supreme', 'leader', 'millennion', 'brandon', 'wishes', 'support', 'friend', 'appease', 'custody', 'brandon', 'person', 'shooter', 'gungrave', 'friendship', 'betrayal', 'avarice', 'course', 'several', 'ultimately', 'gripping', 'foreboding', 'episode', 'building', 'thrilling', 'conclusion', 'written', 'rewrite']","['Action', 'Drama', 'Sci-Fi', 'Seinen', 'Super Power']"
Kill la Kill Specials,"['specials', 'released', 'september', 'volume', 'releases']","['Action', 'Comedy', 'Super Power', 'School']"
Bleach Movie 4: Jigoku-hen,"['person', 'committed', 'violent', 'crimes', 'shinigami', 'forbidden', 'prisoners', 'revolt', 'escape', 'karakura', 'ichigo', 'friends', 'ichigo', 'friends', 'defeated', 'prisoners', 'overwhelming', 'mysterious', 'appears', 'rescue', 'kokutou', 'leading', 'ichigo', 'marche', 'episode', 'bleach', 'serves', 'prologue', 'source', 'edited']","['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']"
Tokyo ESP,"['urushiba', 'waitress', 'unemployed', 'father', 'accounts', 'relatively', 'normal', 'normalcy', 'begins', 'inexplicably', 'flying', 'penguin', 'chasing', 'building', 'encounters', 'surprises', 'including', 'flying', 'goldfish', 'another', 'person', 'classmate', 'kyoutarou', 'strange', 'things', 'passes', 'goldfish', 'phases', 'through', 'ability', 'through', 'matter', 'however', 'newfound', 'ability', 'strange', 'powers', 'deciding', 'reluctantly', 'becomes', 'dubbed', 'kyoutarou', 'gained', 'teleportation', 'begins', 'righting', 'wrongs', 'fighting', 'espers', 'intentions', 'written', 'rewrite']","['Action', 'Sci-Fi', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']"
Re:␣Hamatora,"['months', 'incident', 'yokohama', 'things', 'settling', 'nowhere', 'murasaki', 'hajime', 'teamed', 'started', 'investigating', 'unforeseen', 'reunion', 'gunpoint', 'intentions', 'become', 'connection', 'between', 'hamatora', 'source', 'crunchyroll']","['Mystery', 'Comedy', 'Super Power', 'Drama']"
DRAMAtical Murder,"['influential', 'powerful', 'bought', 'island', 'midorijima', 'building', 'platinum', 'luxurious', 'utopian', 'facility', 'enough', 'wealthiest', 'citizens', 'original', 'residents', 'island', 'however', 'forced', 'relocate', 'residential', 'district', 'completion', 'platinum', 'completely', 'abandoned', 'common', 'played', 'island', 'engage', 'against', 'technologically', 'advanced', 'wherein', 'participants', 'virtual', 'reality', 'typically', 'mediated', 'seragaki', 'interest', 'playing', 'either', 'prefers', 'peaceful', 'grandmother', 'however', 'getting', 'forcefully', 'dragged', 'dangerous', 'hearing', 'rumors', 'disappearing', 'players', 'living', 'normal', 'completely', 'abolished', 'written', 'rewrite']","['Action', 'Sci-Fi', 'Super Power', 'Psychological']"
Needless,"['nobody', 'predicted', 'effect', 'officially', 'battles', 'persist', 'mysterious', 'blackspots', 'appeared', 'across', 'country', 'filled', 'contaminated', 'cities', 'countrysides', 'inside', 'trapped', 'spread', 'contamination', 'powers', 'mutate', 'shapeshifters', 'pyromancers', 'controllers', 'gravity', 'itself', 'became', 'needless', 'needless', 'possessing', 'remarkable', 'regenerative', 'abilities', 'incredible', 'strength', 'restore', 'allies', 'together', 'against', 'heinous', 'research', 'simeon']","['Action', 'Sci-Fi', 'Comedy', 'Super Power', 'Ecchi', 'Seinen']"
Demi-chan wa Kataritai,"['biology', 'teacher', 'tetsuo', 'takahashi', 'average', 'everyday', 'instructor', 'beneath', 'gentle', 'appearance', 'something', 'ordinary', 'fascination', 'commonly', 'although', 'monster', 'beings', 'integrated', 'society', 'takahashi', 'believes', 'remain', 'unknown', 'unless', 'interacts', 'firsthand', 'kataritai', 'follows', 'takahashi', 'shibasaki', 'together', 'students', 'hikari', 'takanashi', 'energetic', 'kyouko', 'gentle', 'dullahan', 'kusakabe', 'takahashi', 'fellow', 'teacher', 'succubus', 'aversion', 'towards', 'fulfill', 'learning', 'takahashi', 'decides', 'conduct', 'casual', 'interviews', 'abilities', 'psyche', 'interaction', 'society', 'takahashi', 'strengthens', 'students', 'discovers', 'unusual', 'initially', 'believed', 'written', 'rewrite']","['Comedy', 'Vampire', 'Fantasy', 'School', 'Seinen']"
Dance in the Vampire Bund,"['television', 'vampires', 'reveals', 'existence', 'species', 'states', 'sanctuary', 'vampires', 'called', 'family', 'wealth', 'nation', 'agreed', 'fellow', 'creatures', 'everyone', 'easily', 'swayed', 'influence', 'announcement', 'brings', 'conflict', 'humans', 'believe', 'façade', 'kaburagi', 'believe', 'vampires', 'uneasy', 'whenever', 'brought', 'although', 'realize', 'suffering', 'injury', 'blissfully', 'triggers', 'within', 'memories', 'forgotten', 'begins', 'protecting', 'without', 'understanding', 'secret', 'stranger', 'thought', 'possible', 'discovers', 'werewolf', 'protect', 'written', 'rewrite']","['Action', 'Supernatural', 'Vampire']"
Jitsu wa Watashi wa,"['kuromine', 'stumbles', 'shiragami', 'actually', 'according', 'father', 'family', 'however', 'promises', 'nature', 'secret', 'unfortunately', 'easier', 'unable', 'secrets', 'himself', 'beginning', 'troubles', 'beings', 'forced', 'protect', 'identities', 'consequences', 'watashi', 'follows', 'friends', 'unique', 'challenges', 'struggles', 'desperately', 'process', 'written', 'rewrite']","['Comedy', 'Supernatural', 'Romance', 'Vampire', 'Fantasy', 'School', 'Shounen']"
Servamp,"['mahiru', 'shirota', 'firmly', 'believes', 'simple', 'troublesome', 'things', 'should', 'avoided', 'troublesome', 'nothing', 'regret', 'ideology', 'affectionately', 'feline', 'little', 'chance', 'meeting', 'extraordinary', 'change', 'everyday', 'mahiru', 'returns', 'something', 'strange', 'mysterious', 'before', 'subsequent', 'results', 'uninvited', 'exposed', 'sunlight', 'mahiru', 'transforming', 'revealing', 'himself', 'promises', 'however', 'disaster', 'another', 'mahiru', 'accidentally', 'forming', 'contract', 'freeloader', 'dragging', 'threatening', 'battle', 'servants', 'bloodthirsty', 'beings', 'anything', 'simple', 'written', 'rewrite']","['Action', 'Comedy', 'Supernatural', 'Drama', 'Vampire', 'Josei']"
Trinity Blood,"['background', 'distant', 'future', 'destruction', 'brought', 'armageddon', 'between', 'vampires', 'humans', 'continue', 'persist', 'protect', 'humans', 'vampires', 'vatican', 'allies', 'counter', 'situation', 'protagonist', 'nightroad', 'traveling', 'priest', 'vatican', 'crusnik', 'drinks', 'vampires', 'member', 'special', 'operations', 'cardinal', 'catherina', 'sforza', 'encounters', 'called', 'esther', 'decides', 'vatican', 'rozencreuz', 'continue']","['Action', 'Supernatural', 'Vampire']"
Karin,"['vampires', 'beings', 'essence', 'unsuspecting', 'around', 'centuries', 'however', 'schooler', 'unusual', 'unlike', 'family', 'suffered', 'polycythemia', 'disorder', 'causes', 'periodically', 'produce', 'excessive', 'amounts', 'produces', 'anemic', 'lightheaded', 'ultimately', 'leading', 'frequent', 'nosebleeds', 'solution', 'excess', 'random', 'strangers', 'surprisingly', 'causes', 'victims', 'become', 'livelier', 'happier', 'before', 'siblings', 'reserved', 'affectionate', 'younger', 'sister', 'womanizing', 'brother', 'helping', 'abilities', 'remain', 'secret', 'altering', 'affected', 'humans', 'memories', 'transferred', 'classmate', 'behavior', 'suspicious', 'matters', 'complicated', 'reacting', 'unusually', 'presence', 'written', 'rewrite']","['Comedy', 'Romance', 'Vampire', 'School', 'Shounen']"
Devils Line,"['vampires', 'society', 'existing', 'underbelly', 'require', 'survive', 'extreme', 'emotions', 'immensely', 'increase', 'bloodlust', 'turning', 'uncontrollable', 'monsters', 'tsukasa', 'university', 'student', 'learns', 'existence', 'vampires', 'longtime', 'friend', 'reveals', 'himself', 'confrontation', 'hybrid', 'friend', 'arrested', 'tsukasa', 'herself', 'reluctantly', 'reciprocates', 'feelings', 'however', 'unconventional', 'difficult', 'maintain', 'struggles', 'contain', 'wishes', 'devour', 'tsukasa', 'written', 'rewrite']","['Action', 'Drama', 'Romance', 'Seinen', 'Supernatural', 'Vampire']"
Strike the Blood II,"['second', 'season', 'strike', 'adapts', 'volumes']","['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy']"
Itsuka Tenma no Kuro Usagi,"['really', 'sleepy', 'lately', 'dreaming', 'female', 'poison', 'sometimes', 'thinks', 'surviving', 'accident', 'should', 'killed', 'changes', 'drastically', 'realizes', 'dreams', 'thought']","['Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Vampire']"
Zoku Owarimonogatari,"['graduation', 'finally', 'marking', 'koyomi', 'araragi', 'eccentric', 'peculiar', 'relationships', 'otherworldly', 'beings', 'however', 'araragi', 'unexpectedly', 'absorbed', 'bathroom', 'mirror', 'trapped', 'inside', 'bizarre', 'everything', 'completely', 'reversed', 'haughty', 'araragi', 'shorter', 'yotsugi', 'ononoki', 'brimming', 'emotion', 'hachikuji', 'everything', 'owarimonogatari', 'details', 'araragi', 'endeavors', 'struggles', 'return', 'understand', 'nature', 'bizarre', 'dimension', 'written', 'rewrite']","['Mystery', 'Comedy', 'Supernatural', 'Vampire']"
Fortune Arterial: Akai Yakusoku,"['fortune', 'arterial', 'revolves', 'around', 'protagonist', 'hasekura', 'transfers', 'prestigious', 'public', 'english', 'encompassing', 'junior', 'students', 'island', 'tamatsu', 'island', 'mainland', 'transferring', 'discovers', 'student', 'source', 'wikipedia']","['Comedy', 'Romance', 'School', 'Supernatural', 'Vampire']"
Black Blood Brothers,"['mochizuki', 'silver', 'fought', 'defeated', 'kowloon', 'children', 'despite', 'returns', 'brother', 'mochizuki', 'kotarou', 'quickly', 'discover', 'kowloon', 'children', 'survived', 'seeking', 'infiltrate', 'special', 'thriving', 'protected', 'invisible', 'barrier', 'kowloon', 'children', 'entrance', 'unless', 'invited', 'bloods', 'refers', 'humans', 'bloods', 'vampires', 'mochizuki', 'brothers', 'descendants', 'vampires', 'kotarou', 'abducted', 'kowloon', 'children', 'choice', 'source']","['Action', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural', 'Vampire']"
Bloodivores,"['strange', 'insomnia', 'struck', 'population', 'forcing', 'victims', 'completely', 'deprived', 'illness', 'medicine', 'produced', 'effects', 'turned', 'patients', 'vampires', 'humanity', 'against', 'species', 'triumphed', 'vampires', 'managed', 'survive', 'character', 'represent', 'connect', 'species', 'ringleader', 'robbery', 'arrested', 'transferred', 'special', 'prison', 'national', 'defense', 'agency', 'monitors', 'vampires', 'trying', 'attacked', 'strange', 'monsters', 'prison', 'location', 'corresponds', 'birthplace', 'vampires', 'capital', 'vampires', 'trapped', 'strange', 'monsters', 'attacking', 'heroes', 'mysteries', 'source']","['Action', 'Supernatural', 'Vampire']"
Strike the Blood: Valkyria no Oukoku-hen,"['officially', 'announced', 'dengeki', 'festival', 'strike', 'getting', 'episode', 'series', 'released', 'original', 'written', 'gakuto', 'mikumo', 'source']","['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy', 'School', 'Shounen']"
Tsukuyomi: Moon Phase,"['freelance', 'photographer', 'kouhei', 'morioka', 'traveling', 'castle', 'germany', 'photos', 'paranormal', 'activity', 'friend', 'hiromi', 'editor', 'occult', 'magazine', 'entering', 'castle', 'confronted', 'herself', 'hazuki', 'interest', 'kouhei', 'offers', 'instead', 'reveals', 'herself', 'hazuki', 'dismay', 'however', 'kouhei', 'unaffected', 'hoping', 'escape', 'castle', 'possessive', 'butler', 'hazuki', 'instead', 'forces', 'kouhei', 'powerful', 'exorcist', 'cousin', 'safely', 'finally', 'hazuki', 'search', 'mother', 'kouhei', 'returns', 'discovers', 'hazuki', 'nested', 'reluctantly', 'allows', 'meanwhile', 'vampires', 'missing', 'hazuki', 'gothic', 'adorable', 'tsukuyomi', 'moonphase', 'charming', 'mystical', 'unlikely', 'allies', 'unique', 'attempt', 'society', 'immortals', 'written', 'rewrite']","['Comedy', 'Fantasy', 'Romance', 'Seinen', 'Vampire']"
Noblesse: Awakening,"['nobles', 'ancient', 'immortal', 'beings', 'revered', 'rulers', 'nobles', 'noblesse', 'powerful', 'individual', 'shrouded', 'etrama', 'raizel', 'awakening', 'devoted', 'servant', 'frankenstein', 'discovers', 'current', 'director', 'modern', 'civilization', 'enrolls', 'student', 'better', 'experience', 'modern', 'noblesse', 'awakening', 'details', 'beginning', 'student', 'spends', 'friends', 'fights', 'threats', 'prevent', 'schemes', 'harming', 'written', 'rewrite']","['Action', 'School', 'Supernatural', 'Vampire']"
Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,"['during', 'summer', 'tetsuo', 'patrol', 'summer', 'festival', 'himari', 'friends', 'decides', 'nearby', 'shrine', 'spooked', 'strange', 'occurrences', 'begins', 'tetsuo', 'converses', 'invisible', 'matsuri', 'source', 'crunchyroll']","['Comedy', 'Vampire', 'Fantasy', 'School', 'Seinen']"
Owari no Seraph: Owaranai Seraph,"['specials', 'included', 'releases']","['Comedy', 'Police', 'Supernatural', 'Vampire', 'Shounen']"
Strike the Blood III,"['announced', 'dengeki', 'festival', 'strike', 'series', 'release', 'seisen', 'source']","['Action', 'Ecchi', 'Fantasy', 'Supernatural', 'Vampire']"
Owari no Seraph: Kyuuketsuki Shahar,"['before', 'battle', 'nagoya', 'shinoa', 'receives', 'another', 'mission', 'rescue', 'mysterious', 'shahar', 'family', 'however', 'crowley', 'appear', 'shahar', 'yuuichirou', 'source', 'crunchyroll']","['Action', 'Military', 'Supernatural', 'Drama', 'Vampire', 'Shounen']"
JoJo no Kimyou na Bouken: Adventure,"['jotaro', 'normal', 'popular', 'japanese', 'schooler', 'thinks', 'possessed', 'spirit', 'himself', 'prison', 'seeing', 'grandfather', 'joseph', 'joestar', 'fighting', 'joseph', 'friend', 'muhammad', 'jotaro', 'learns', 'spirit', 'actually', 'platinum', 'fighting', 'energy', 'mother', 'becomes', 'jotaro', 'learns', 'because', 'brando', 'revived', 'defeat', 'jonathan', 'joestar', 'jotaro', 'grandfather', 'jotaro', 'decides', 'joseph', 'defeat']","['Adventure', 'Drama', 'Fantasy', 'Horror', 'Shounen', 'Supernatural', 'Vampire']"
Holy Knight,"['centers', 'around', 'orphan', 'mizumura', 'shinta', 'missionary', 'seemingly', 'normal', 'changes', 'beautiful', 'romanian', 'lilith', 'suddenly', 'transfers', 'mizumura', 'discovers', 'actually', 'hunter', 'successor', 'romuald', 'lineage', 'source']","['Ecchi', 'Fantasy', 'Supernatural', 'School', 'Vampire', 'Seinen']"
Owari no Seraph: The Beginning of the End,"['season', 'before', 'nagoya', 'kessen']","['Action', 'Drama', 'Shounen', 'Supernatural', 'Vampire']"
Vampire Knight: Gekiai no Portrait,"['elections', 'president', 'candidates', 'kaname', 'current', 'president', 'ichijou']","['Comedy', 'Vampire', 'Shoujo']"
Hellsing: Digest for Freaks,"['summary', 'episodes', 'hellsing', 'animation', 'hellsing', 'ultimate', 'following', 'events', 'hellsing']","['Action', 'Horror', 'Military', 'Seinen', 'Super Power', 'Supernatural', 'Vampire']"
Kyuuketsuhime Miyu (TV),"['shinma', 'shifting', 'monsters', 'vampires', 'mission', 'unleash', 'darkness', 'princess', 'chosen', 'banish', 'shinma', 'humans', 'eternal', 'happiness', 'herself', 'trapped', 'between', 'worlds', 'destined', 'perpetual', 'solitude', 'internal', 'conflict', 'companion', 'shimna', 'devoted', 'guardian', 'together', 'journey', 'through', 'weakness', 'tragic', 'innocence', 'humanity', 'knowledge', 'endless', 'hunter', 'hunted', 'darkness', 'source']","['Action', 'Horror', 'Demons', 'Drama', 'Vampire', 'Shoujo']"
Phantom in the Twilight,"['modern', 'london', 'shadows', 'anxiety', 'arrives', 'abroad', 'caught', 'bizarre', 'incident', 'enters', 'university', 'acquaintances', 'helpless', 'wanders', 'forbidden', 'mysterious', 'exclusively', 'midnight', 'assortment', 'handsome', 'employed', 'guardians', 'protect', 'boundary', 'between', 'humans', 'shadow', 'convene', 'source']","['Action', 'Supernatural', 'Vampire']"
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,"['exists', 'peaceful', 'cohabitation', 'between', 'creatures', 'dwarves', 'vampires', 'humans', 'however', 'contrary', 'history', 'powerful', 'dragons', 'creatures', 'humans', 'disappeared', 'consequently', 'diabolical', 'miracles', 'godlike', 'dragons', 'trouble', 'streets', 'commiting', 'murder', 'causing', 'destruction', 'combat', 'dangerous', 'organize', 'special', 'highly', 'skilled', 'professionals', 'abilities', 'exceed', 'ordinary', 'humans', 'caught', 'robbery', 'turned', 'hostage', 'crisis', 'nanatsuki', 'having', 'recently', 'become', 'detective', 'chance', 'encounter', 'shiori', 'ichinose', 'member', 'special', 'assisting', 'resolution', 'robbery', 'recognized', 'justice', 'refreshing', 'character', 'suddenly', 'earning', 'missions', 'detective', 'special', 'expected', 'working', 'alongside', 'different', 'species', 'special', 'abilities', 'vibrant', 'personalities', 'brings', 'unpredictability', 'everyday', 'continues', 'special', 'resolve', 'special', 'obstruct', 'intentioned', 'merciless', 'written', 'rewrite']","['Action', 'Police', 'Vampire', 'Fantasy']"
JoJo no Kimyou na Bouken: Phantom Blood,"['adaptation', 'original', 'volume', 'popular', 'bizarre', 'covering', 'phantom', 'chapters', 'jonathan', 'joestar', 'aristocratic', 'suddenly', 'turned', 'upside', 'mysterious', 'arrives', 'brando', 'connection', 'father', 'rivalry', 'becomes', 'obsessed', 'mysterious', 'ancient', 'mystical', 'jonathan', 'father']","['Action', 'Adventure', 'Horror', 'Shounen', 'Vampire']"
Touhou Niji Sousaku Doujin Anime: Musou Kakyou,"['welcome', 'fascinating', 'gensokyo', 'youkai', 'spiritual', 'creatures', 'animals', 'humans', 'completely', 'separated', 'magical', 'barrier', 'gateway', 'between', 'worlds', 'hakurei', 'shrine', 'hakurei', 'maiden', 'working', 'shrine', 'whenever', 'problems', 'causes', 'incidents', 'friends', 'investigate', 'eliminate', 'hopefully', 'restore', 'gensokyo', 'equilibrium']","['Magic', 'Vampire', 'Fantasy']"
Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"['episode', 'episodes', 'through', 'kekkai', 'sensen', 'leonardo', 'reflects', 'experiences']","['Action', 'Fantasy', 'Shounen', 'Super Power', 'Supernatural', 'Vampire']"
Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,"['episodes', 'bundled', 'limited', 'edition', 'volumes', 'episode', 'chapters', 'second', 'episode', 'chapters', 'episode', 'chapters']","['Adventure', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Romance', 'Ecchi', 'Vampire', 'Shounen']"
Renkin San-kyuu Magical? Pokaan,"['renkin', 'magical', 'pokaan', 'follows', 'anything', 'normal', 'friends', 'energetic', 'werewolf', 'joyful', 'training', 'motherly', 'android', 'seductive', 'pachira', 'actually', 'princesses', 'netherworld', 'traveled', 'search', 'unfortunately', 'naivety', 'severe', 'knowledge', 'living', 'peacefully', 'earthlings', 'difficult', 'imagined', 'attempt', 'lifestyle', 'trouble', 'attracting', 'unwanted', 'attention', 'scientist', 'believes', 'residents', 'attempts', 'capture', 'existence', 'credibility', 'scientific', 'community', 'brings', 'insanity', 'antics', 'written', 'rewrite']","['Comedy', 'Ecchi', 'Magic', 'Parody', 'Vampire']"
Diabolik Lovers OVA,"['diabolik', 'lovers', 'included', 'upcoming', 'diabolik', 'lovers']","['Harem', 'School', 'Vampire', 'Shoujo']"
Nyanpire The Animation,"['heartwarming', 'called', 'misaki', 'started', 'nyanpire', 'favorite', 'phrase']","['Comedy', 'Supernatural', 'Vampire']"
Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,"['festival', 'friends', 'cottage', 'themselves', 'working']","['Harem', 'Comedy', 'Romance', 'Vampire', 'Fantasy']"
Hellsing: Psalm of the Darkness,"['special', 'contains', 'animation', 'reused', 'series']","['Action', 'Supernatural', 'Vampire', 'Seinen']"
Blade,"['revolves', 'around', 'daywalker', 'hunter', 'attacked', 'mother', 'visiting', 'mission', 'tracks', 'deacon', 'killed', 'mother', 'confronts', 'existence', 'mysterious', 'organization', 'composed', 'vampires', 'modified', 'source']","['Action', 'Drama', 'Horror', 'Vampire']"
Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,"['episode', 'bundled', 'volume', 'itsuka', 'includes', 'swapping', 'crossover', 'densetsu', 'yuusha', 'densetsu']","['Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Vampire', 'Shounen']"
Diabolik Lovers Recap,"['episodes', 'narrations']","['Shoujo', 'Vampire']"
Kekkai Sensen & Beyond OVA,"['bundled', 'volume', 'kekkai', 'sensen']","['Action', 'Comedy', 'Super Power', 'Supernatural', 'Vampire', 'Fantasy', 'Shounen']"
Kyuuketsuhime Miyu,"['gothic', 'destiny', 'murderous', 'shinma', 'return', 'origin', 'pursued', 'spiritualist', 'himiko', 'determined', 'sucking', 'helpless', 'humans', 'episodes', 'chronicle', 'encounters', 'shinma', 'humans', 'affecting', 'perspective', 'himiko', 'pursuit', 'source']","['Action', 'Horror', 'Demons', 'Drama', 'Vampire', 'Shoujo']"
Night Walker: Mayonaka no Tantei,"['tatsuhiko', 'private', 'memory', 'joined', 'matsunaga', 'female', 'government', 'yamazaki', 'orphaned', 'teenage', 'working', 'friday', 'little', 'demonic', 'creatures', 'nightbreed', 'meanwhile', 'seeking', 'source']","['Action', 'Comedy', 'Horror', 'Mystery', 'Vampire']"
Hitsuji no Uta,"['kazuna', 'family', 'history', 'suffering', 'disease', 'creates', 'uncontrollable', 'thirst', 'knowing', 'kazuna', 'couple', 'sickness', 'begins', 'present', 'within', 'himself', 'contact', 'sister', 'chizuna', 'suffering', 'childhood', 'knowing', 'sickness', 'incurs', 'weight', 'suffer', 'chizuna', 'brother', 'burden', 'control', 'source']","['Horror', 'Drama', 'Vampire']"
Blood Lad: Kanketsu Kinen,"['conclusion', 'memorial', 'promoting', 'tankoubon', 'volume', 'various', 'moments', 'throughout']","['Music', 'Shounen', 'Vampire']"
Servamp Movie: Alice in the Garden,"['misono', 'alicein', 'source']","['Action', 'Comedy', 'Supernatural', 'Drama', 'Vampire', 'Josei']"
Vampire Hunter,"['brooding', 'populated', 'humans', 'reality', 'powerful', 'beings', 'darkstalkers', 'constant', 'conflict', 'between', 'determine', 'powerful', 'zombies', 'vampires', 'werewolves', 'compete', 'contests', 'strength', 'attain', 'personal', 'becomes', 'robots', 'called', 'huitzil', 'decide', 'humanity', 'saving', 'waging', 'conquest', 'darkstalkers', 'become', 'unwilling', 'allies', 'source', 'animenfo']","['Action', 'Adventure', 'Supernatural', 'Drama', 'Vampire', 'Fantasy']"
Dance in the Vampire Bund: Special Edition,"['episode', 'featuring', 'edited', 'footage', 'episodes']","['Action', 'Supernatural', 'Vampire']"
Strike the Blood IV,"['fourth', 'season', 'strike']","['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy']"
Dance with Devils: Fortuna,"['ritsuka', 'tachibana', 'unchanging', 'ritsuka', 'brother', 'returns', 'studying', 'abroad', 'united', 'kingdom', 'shikou', 'academy', 'student', 'council', 'president', 'kaginuki', 'begins', 'having', 'mysterious', 'encounters', 'student', 'council', 'members', 'changed', 'little', 'ritsuka', 'expected', 'nothing', 'however', 'mother', 'collapsed', 'suspicious', 'hooded', 'nearby', 'devils', 'vampires', 'exorcists', 'seeking', 'forbidden', 'grimoire', 'ritsuka', 'former', 'crumbles', 'around', 'herself', 'slowly', 'becoming', 'attracted', 'predicament', 'confusion', 'deepens', 'regard', 'brother', 'carries', 'secret', 'ritsuka', 'unsure', 'choose', 'herself', 'center', 'source']","['Harem', 'Demons', 'Supernatural', 'Romance', 'Vampire', 'Shoujo']"
Blood-C: Special Edition,"['summary', 'episodes', 'series', 'airing', 'feature', 'secret', 'content', 'during', 'series']","['Action', 'Horror', 'School', 'Supernatural', 'Vampire']"
